inchikey	drugbank_id	pubchem_cid	bioavailability	bioavailability_evidence	bioavailability_source	clearance	clearance_evidence	clearance_source	half_life	half_life_evidence	half_life_source	volume_of_distribution	volume_of_distribution_evidence	volume_of_distribution_source	ld50	ld50_evidence	ld50_source	mutagenicity	mutagenicity_evidence	mutagenicity_source	fetch_date	source_version
USMWOBMHNWNPAP-FKBYEOEOSA-N	DB21706			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USNINKBPBVKHHZ-CYUUQNCZSA-L	DB02968			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USNMCXDGQQVYSW-SSDOTTSWSA-N	DB01866			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USOCZVZOXKTJTI-UHFFFAOYSA-N	DB18844			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USPFJPDEADLGIG-HSZRJFAPSA-N	DB08674			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USPYDUPOCUYHQL-VEVMSBRDSA-N	DB08956			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USRGIUJOYOXOQJ-STHAYSLISA-N	DB02482			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USRHYDPUVLEVMC-FQEVSTJZSA-N	DB04884	170466555	Rapidly absorbed.	structured/high	drugbank_xml:DB04884#absorption		none	none	Initial half-life of 1-2 hours.	structured/high	drugbank_xml:DB04884#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USSBBYRBOWZYSB-SCSAIBSYSA-N	DB02697			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USSIQXCVUWKGNF-KRWDZBQOSA-N	DB15198			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USSIQXCVUWKGNF-QGZVFWFLSA-N	DB13515			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USSIQXCVUWKGNF-UHFFFAOYSA-N	DB00333		Following oral administration of methadone, bioavailability ranges from 36-100%, with a marked interindividual variation.	structured/high	drugbank_xml:DB00333#absorption	Due to interindividual differences in pharmacokinetics, estimates of methadone's clearance have ranged from 5.9–13 L/h hours[A183995] with approved monographs listing it between 1.4 to 126 L/h.[F4685,F4688,F4691]	structured/high	drugbank_xml:DB00333#clearance	Due to interindividual differences in pharmacokinetics, estimates of methadone's half-life have ranged from 15–207 hours[A183995] with official monographs listing it between 7-59 hours.[F4685,F4688,F4691]	structured/high	drugbank_xml:DB00333#half-life	Due to interindividual differences in pharmacokinetics, estimates of methadone's volume of distribution have ranged from 189-470 L[A183995] with monographs listing it between 1.0-8.0L/kg.[F4685,F4688,F4691] As this is higher than physiological volumes of total body water, methadone is highly distributed in the body inc	structured/high	drugbank_xml:DB00333#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USUWIEBBBWHKNI-KHIFEHGGSA-N	DB18964			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USUZGMWDZDXMDG-CYBMUJFWSA-N	DB11837		AUC and Cmax) increases slightly more than dose-proportionately over the standard dosing range.[L12132] Coadministration of osilodrostat with food does not affect its pharmacokinetics to a clinically significant extent.[L12123] Age and gender do not affect pharmacokinetics, but bioavailability and total exposure is hig	structured/high	drugbank_xml:DB11837#absorption	Data regarding the oral clearance of osilodrostat are not currently available.	structured/high	drugbank_xml:DB11837#clearance	The elimination half-life of osilodrostat is approximately 4 hours.[L12123,A191850]	structured/high	drugbank_xml:DB11837#half-life	The median apparent volume of distribution of osilodrostat is 100 L.[L12123]	structured/high	drugbank_xml:DB11837#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USVMJSALORZVDV-SDBHATRESA-N	DB11933	170466472		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USWKTQVAABDFSY-UHFFFAOYSA-N	DB07018			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USWVMPGQVYZHCA-UHFFFAOYSA-K	DB13780			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USXVMPAWZOOYDE-OAYGGAORSA-N	DB21307			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USYYNLPEWBGIMJ-ICTDUYRTSA-N	DB15791			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USZAGAREISWJDP-UHFFFAOYSA-N	DB05219	174007043	Systemic concentrations of crisaborole were reached by 8 days of twice-daily topical administration.	structured/high	drugbank_xml:DB05219#absorption		none	none		none	none		none	none	Oral LD50 value for rats is >500mg/kg	text_mined/medium	drugbank_xml:DB05219#toxicity	positive	inferred/low	drugbank_xml:DB05219#toxicity	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
USZYSDMBJDPRIF-SVEJIMAYSA-N	DB11617			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTDAKQMBNSHJJB-CJLVFECKSA-N	DB17507			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTEFBSAVJNEPTR-RGEXLXHISA-N	DB13643			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTHOTQDPKFKRKG-UHFFFAOYSA-N	DB20760			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTMVACIBQLDZLP-UHFFFAOYSA-N	DB18405			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTNUDOFZCWSZMS-YFHOEESVSA-N	DB08880		After oral administration of teriflunomide, maximum plasma concentrations are reached, on average, in 1-4 hours.	structured/high	drugbank_xml:DB08880#absorption	After a single IV dose, teriflunomide has a total body clearance of 30.5 mL/h.	structured/high	drugbank_xml:DB08880#clearance	The median half-life is 18 to 19 days.	structured/high	drugbank_xml:DB08880#half-life	After a single intravenous dose, the volume of distribution is 11 L.	structured/high	drugbank_xml:DB08880#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTRLJOWPWILGSB-UHFFFAOYSA-N	DB04085			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UTUUIUQHGDRVPU-UHFFFAOYSA-K	DB13626			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUBHZHZSIKRVIV-KCXSXWJSSA-N	DB16291			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUCMDZWCRNZCOY-UHFFFAOYSA-N	DB08994			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUDAMDVQRQNNHZ-YFKPBYRVSA-N	DB02057	11111209		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUDPUQDMSHQSKH-NSHDSACASA-N	DB18918			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUEYCHLWAOBOHG-UHFFFAOYSA-N	DB01953			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUGITDASWNOAGG-CCXZUQQUSA-N	DB04627			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUIBKACUTXYSAK-YCVJPRETSA-N	DB16147			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUINNXPPLPDRQX-UHFFFAOYSA-N	DB20081			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUJSXEHRMRPYEX-UHFFFAOYSA-N	DB19876			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUMGNNQOCVDZDG-UHFFFAOYSA-N	DB20969			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUMLTINZBQPNGF-UHFFFAOYSA-N	DB09135	144206678	Peak iodine plasma levels occur immediately following rapid intravenous injection.	structured/high	drugbank_xml:DB09135#absorption	The total clearance values were 95.4 ± 11.1 mL·min-1 and 101.0 ± 14.7 mL·min-1 and the renal clearance values were 89.4 ± 13.3 mL·min-1 and 94.9 ± 16.6 mL·min-1 for women and men, respectively.	structured/high	drugbank_xml:DB09135#clearance	An initial fast distribution phase with a half-life of 13.1 ± 4.2 minutes (women) or 23.5 ± 15.3 minutes (men) was followed by an elimination phase with a half-life of 102.0 ± 16.9 minutes (women) and 137 ± 35.4 minutes (men).	structured/high	drugbank_xml:DB09135#half-life	Ioxilan is distributed mainly in the blood as suggested by the apparent volume of distribution (central compartment), 7.2 ± 1.0 L in women and 10.0 ± 2.4 L in men	structured/high	drugbank_xml:DB09135#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUNZJPCKMDLQPO-UHFFFAOYSA-N	DB04479			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUOJIACWOAYWEZ-UHFFFAOYSA-N	DB08807	144205570		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUOOAGBWJUGBMV-APWZRJJASA-N	DB08732			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUOUOERPONYGOS-CLCRDYEYSA-N	DB12553			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUQMNUMQCIQDMZ-UHFFFAOYSA-N	DB06698		When given orally, betahistine is rapidly and almost completely absorbed from the gastrointestinal tract.[A220438,L16388] In the fasted state, Cmax is achieved within 1 hour of administration; in the fed state, Cmax is delayed, but the total drug absorption is similar.	structured/high	drugbank_xml:DB06698#absorption		none	none	The half-life of betahistine is 3-4 hours.[A220438,A220563,L16388]	structured/high	drugbank_xml:DB06698#half-life	In a pharmacokinetic study of rats, betahistine was found to be distributed throughout the body.[L16443] Human data for betahistine's volume of distribution is not readily available.[A220438,A220563,L16388,L16443]	structured/high	drugbank_xml:DB06698#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UURAUHCOJAIIRQ-QGLSALSOSA-N	DB11468			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUSZLLQJYRSZIS-LXNNNBEUSA-N	DB04977			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUTKICFRNVKFRG-WDSKDSINSA-N	DB11364	144205418	Bioavailability of 45% [L929].	structured/high	drugbank_xml:DB11364#absorption		none	none	Half life of 4 h [L929].	structured/high	drugbank_xml:DB11364#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUVIQYKKKBJYJT-ZYUZMQFOSA-N	DB13334			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUVVKHSZRKZOGM-CUECXTGJSA-N	DB20763			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUVWYPNAQBNQJQ-UHFFFAOYSA-N	DB00488	11110789		none	none		none	none	4.7-10.2 hours	structured/high	drugbank_xml:DB00488#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUWFGEKEQSCSMB-IAQYHMDHSA-N	DB03450			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUWJNBOCAPUTBK-UHFFFAOYSA-N	DB02489	144210126		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UUZPPAMZDFLUHD-VUJLHGSVSA-N	DB09335			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVAAUIDYGIWLMB-HGNFPZBQSA-N	DB04788			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVAUYSRYXACKSC-ULQDDVLXSA-N	DB15565			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVAZQQHAVMNMHE-CJNGLKHVSA-N	DB13160			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVAZQQHAVMNMHE-CZUORRHYSA-N	DB01473	144206173		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVBQMXOKKDCBJN-MUUNZHRXSA-N	DB19043		Steady-state is reached in approximately six days and the accumulation is 2.3-fold based on AUC.[L54046] Imlunestrant absolute oral bioavailability after a single oral 400 mg dose is 10% (32%).	structured/high	drugbank_xml:DB19043#absorption	An estimated apparent clearance is 166 L/h (51%).[L54046]	structured/high	drugbank_xml:DB19043#clearance	Imlunestrant elimination half-life is 30 hours.[L54046]	structured/high	drugbank_xml:DB19043#half-life	The apparent (oral) volume of distribution is 8,120 L (69%).[L54046]	structured/high	drugbank_xml:DB19043#volume-of-distribution	There is no information regarding the overdose and acute toxicity (LD50) of imlunestrant	text_mined/medium	drugbank_xml:DB19043#toxicity		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVCJGUGAGLDPAA-UHFFFAOYSA-N	DB11115	144205934		none	none		none	none		none	none		none	none	Dermal LD50 in rat is > 3000 mg/kg and oral LD50 in rat is > 16000 mg/kg [L1870]	text_mined/medium	drugbank_xml:DB11115#toxicity		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVERBUNNCOKGNZ-CQSZACIVSA-N	DB08656			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVHRROJQACYJNP-JTQLQIEISA-N	DB08474			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVKZSORBKUEBAZ-UHFFFAOYSA-N	DB01176	11112316		none	none		none	none	20 hours	structured/high	drugbank_xml:DB01176#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVOIBTBFPOZKGP-UHFFFAOYSA-N	DB00777			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVOLYTDXHDXWJU-UHFFFAOYSA-N	DB14735			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVOSLKVETODLTR-CXNSMIOJSA-N	DB20078			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVSIFVBCHJEYJP-UHFFFAOYSA-N	DB08631			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVSMMLABJBJNGH-WFMPWKQPSA-N	DB03423			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVSMNLNDYGZFPF-UHFFFAOYSA-N	DB08910	174007398	Pomalidomide is generally well absorbed.	structured/high	drugbank_xml:DB08910#absorption	Total body clearance = 7-10 L/hour	structured/high	drugbank_xml:DB08910#clearance	Healthy subjects = 9.4 hours; Multiple myeloma patients = 7.5 hours.	structured/high	drugbank_xml:DB08910#half-life	Mean apparent volume of distribution (Vd/F), steady-state = 62 - 138 L	structured/high	drugbank_xml:DB08910#volume-of-distribution		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVSWWUWQVAQPJR-UHFFFAOYSA-N	DB06618	137275970		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVTBZAWTRVBTMK-UHFFFAOYSA-N	DB01518			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVTGFMKBPVLATL-DSOJQRAMSA-N	DB08510			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVTLONZTPXCUPU-ZNMIVQPWSA-N	DB20439			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVTNFZQICZKOEM-UHFFFAOYSA-N	DB00280	144204278	Nearly complete	structured/high	drugbank_xml:DB00280#absorption		none	none	6.7 hours (range 4-10 hours)	structured/high	drugbank_xml:DB00280#half-life		none	none	LD50=580 mg/kg in rats	text_mined/medium	drugbank_xml:DB00280#toxicity		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVUYWJWYRLJHEN-UHFFFAOYSA-N	DB12579			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UVWYAZFZHPZJOT-UHFFFAOYSA-N	DB21047			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UWEYRJFJVCLAGH-UHFFFAOYSA-N	DB16292	144205827		none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UWFYSQMTEOIJJG-FDTZYFLXSA-N	DB04839	144204615	Completely absorbed following oral administration.	structured/high	drugbank_xml:DB04839#absorption		none	none	Elimination Following oral or intramuscular administration, the plasma half-life is 38 and 96 hours, respectively.	structured/high	drugbank_xml:DB04839#half-life		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
UWGRWFCLGQWKPR-GSTUPEFVSA-N	DB14664			none	none		none	none		none	none		none	none		none	none		none	none	2026-04-12	DrugBank:5.1|exported-on:2026-01-04;molecule_xref_core_v2
